Date,Close,High,Low,Open,Volume,log_return,RSI_14,volatility_20d,SMA_20,SMA_50,EMA_20,BB_middle,BB_upper,BB_lower,MACD,MACD_signal,MACD_hist,momentum_1w,momentum_1m,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration,vpd_max,temp_max_rolling_7d,temp_max_rolling_14d,temp_max_cumsum_30d,temp_max_diff_1d,temp_max_std_7d,precip_sum_rolling_7d,precip_sum_rolling_14d,precip_cumsum_30d,precip_diff_1d,precip_std_7d,dry_days_7d,et0_rolling_7d,et0_cumsum_30d,is_weekend,weekend_temp_max,weekend_precip_sum,weekend_et0,hot_day,cold_day,dry_day,dry_spell,usd_Open,usd_High,usd_Low,usd_Close,usd_Volume,usd_RSI_14,usd_volatility_20d,usd_Close_lag_1w,usd_Close_lag_1m,usd_log_return_lag_1w,usd_volatility_lag_1w,inf_US_CPI,inf_CPI_MoM_pct,inf_CPI_YoY_pct,cal_is_flowering,cal_is_harvest,cal_is_flowering_duration,cal_is_harvest_duration,cal_month,cal_week_of_year,cal_sin_month,cal_cos_month,cal_sin_week,cal_cos_week,vix_close,vix_log_return,vix_ma4,vix_regime,currency_adjusted_close,inflation_pressure,close_lag_1,close_lag_2,temp_bio_lag,precip_bio_lag,temp_wavelet_trend,precip_wavelet_trend,BB_upper_adj,BB_lower_adj,volatility,EMA_adj,RSI_adj,rv_5d,rv_10d,rv_20d,rv_ratio,hl_range_pct,hl_range_ma5,hl_range_ma20,hl_expansion,volume_ratio,price_vol_corr,usd_rv_5d,usd_rv_20d,usd_rv_ratio
2011-02-14 00:00:00+00:00,258.6499938964844,259.20001220703125,251.5,252.75,12242,0.026245129837884,80.7174777430407,0.2759198771801841,244.5225006103516,233.04899993896484,246.25403695740812,244.5225006103516,261.48845591136114,227.556545309342,6.4721129494700165,5.899445457716603,0.5726674917534131,0.0356356111971345,0.0890526058799341,29.029999,20.429998,2.242857200000001,5.183219085714286,1.8855722,29.308570428571432,29.169285,865.649979,-0.25,0.4461476800130071,15.700000400000008,21.4000004,84.60000360000001,8.2,3.669176709264578,0.0,5.183219085714286,151.0293145,0.0,28.904999,2.071428685714288,5.316703492857142,0.0,0.0,0.0,0.0,1.628600001335144,1.6759999990463257,1.610700011253357,1.6154999732971191,0.0,41.52803617846259,0.3029971814834232,1.6241999864578247,1.6690000295639038,-0.0268497343073122,0.3345845159835044,220.223,0.4763230053974165,1.631846857448771,0.0,0.0,0.0,0.0,2.0,7.0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,15.949999809265137,-0.0204785854790809,17.352500200271606,1.0,417.84905823307054,-3.1612964361286364,251.9499969482422,255.6000061035156,18.78,1.7142857142857142,28.45689255224267,11.118847262129586,424.9223654442623,383.9379514961121,10.246103487037535,405.2791366967646,79.20327994612313,0.2722614886396387,0.2134233101320098,0.2831077831821054,0.961688428211194,0.0297700073022731,0.0211357893952188,0.0240781022756591,1.236392909936216,0.883969123900899,-0.5080762713687254,0.038129527800148,0.0568667494757235,0.6705064285652764
2011-02-15 00:00:00+00:00,258.04998779296875,263.6499938964844,255.6999969482422,259.1000061035156,10053,-0.0023224555621097,76.37995038838409,0.277059200898903,245.65749969482425,234.14199981689453,247.37746084650985,245.65749969482425,263.0710520826276,228.24394730702085,6.626676709208965,6.044891708015077,0.5817850011938885,0.0422050946359195,0.0999572936034196,27.779999,20.13,3.700000057142858,5.012811985714285,1.4677153,29.09428471428572,29.22285642857143,866.9999799999999,-1.25,0.7312742564149817,25.900000400000007,26.1000004,73.6000006,1.6999999999999993,4.549725308924352,0.0,5.012811985714285,152.5767502,0.0,28.904999,2.071428685714288,5.316703492857142,0.0,0.0,0.0,0.0,1.628600001335144,1.6759999990463257,1.610700011253357,1.6154999732971191,0.0,41.52803617846259,0.3029971814834232,1.6241999864578247,1.6690000295639038,-0.0268497343073122,0.3345845159835044,220.223,0.4763230053974165,1.631846857448771,0.0,0.0,0.0,0.0,2.0,7.0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,15.949999809265137,-0.0204785854790809,17.352500200271606,1.0,416.8797483888629,-3.1612964361286364,258.6499938964844,251.9499969482422,18.88,0.0,28.485802645646373,10.53514283784473,424.7232021000571,388.75082863054325,8.993093367378455,406.8258849223778,74.79298505504953,0.2540259452491969,0.1996632235549204,0.2840599428238736,0.8942687722218319,0.0308079725801824,0.0237432570559967,0.0249492861575271,1.2348233146804688,0.7189649993558286,-0.4306535221823563,0.038129527800148,0.0568667494757235,0.6705064285652764
2011-02-16 00:00:00+00:00,258.6499938964844,261.6000061035156,255.1000061035156,259.1000061035156,8696,0.0023224555621098,77.82049802320512,0.2700989632226153,246.96499938964843,235.22499969482425,248.4510354226984,246.96499938964843,264.1442100843698,229.78578869492708,6.72011972340502,6.179937311093066,0.5401824123119541,0.0199132005971145,0.0990014327117569,28.429998,20.929998,3.8285714857142863,4.924432128571429,1.7239022,28.901427428571427,29.176427714285715,868.24998,0.6499990000000011,0.6975298628187954,26.800000400000005,27.0000004,63.6000006,-9.3,4.439111921909405,0.0,4.924432128571429,153.7614545,0.0,28.904999,2.071428685714288,5.316703492857142,0.0,0.0,0.0,0.0,1.628600001335144,1.6759999990463257,1.610700011253357,1.6154999732971191,0.0,41.52803617846259,0.3029971814834232,1.6241999864578247,1.6690000295639038,-0.0268497343073122,0.3345845159835044,220.223,0.4763230053974165,1.631846857448771,0.0,0.0,0.0,0.0,2.0,7.0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,15.949999809265137,-0.0204785854790809,17.352500200271606,1.0,417.84905823307054,-3.1612964361286364,258.04998779296875,258.6499938964844,18.88,0.0,28.512847571733708,9.989096763513732,422.3093130780061,396.044135698566,6.566294344860052,408.2956413638034,76.18917458375975,0.2060537533475492,0.1994291473822245,0.2777020433365036,0.7419957860299466,0.0251304858046949,0.023840332253546,0.0250015113413691,1.0051582646337769,0.6276887541499727,-0.4501294786727571,0.038129527800148,0.0568667494757235,0.6705064285652764
2011-02-17 00:00:00+00:00,267.3500061035156,267.8500061035156,258.8500061035156,258.8500061035156,1266,0.033082911372485,78.18410131367898,0.2852751348358082,248.74249954223632,236.39899993896483,250.25093739230084,248.74249954223632,266.65589546696793,230.8291036175048,7.410765568798041,6.426102962634061,0.9846626061639804,0.0459702649429569,0.1498924993699597,27.13,21.08,4.528571485714287,4.909337228571429,1.5634139,28.515713142857145,29.02999928571429,867.89998,-1.2999980000000022,0.8320223354375074,31.700000400000008,31.9000004,65.7000004,4.0,4.108817497598494,0.0,4.909337228571429,154.78573240000003,0.0,28.904999,2.071428685714288,5.316703492857142,0.0,0.0,0.0,0.0,1.628600001335144,1.6759999990463257,1.610700011253357,1.6154999732971191,0.0,41.52803617846259,0.3029971814834232,1.6241999864578247,1.6690000295639038,-0.0268497343073122,0.3345845159835044,220.223,0.4763230053974165,1.631846857448771,0.0,0.0,0.0,0.0,2.0,7.0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,15.949999809265137,-0.0204785854790809,17.352500200271606,1.0,431.9039277212141,-3.1612964361286364,258.6499938964844,258.04998779296875,18.88,0.0,28.53814766387993,9.478279468171833,427.70558377764974,395.6729258282485,8.008164487350312,411.4434128781249,76.55570492179245,0.3006379030851009,0.253362936853682,0.2934892943900881,1.0243572715873532,0.0336637359062384,0.0272084448893498,0.0250237842352858,1.3452690503172982,0.0975643589535355,-0.7109727749326,0.038129527800148,0.0568667494757235,0.6705064285652764
2011-02-18 00:00:00+00:00,271.6499938964844,274.0,266.45001220703125,267.8500061035156,1266,0.0159557663048019,80.68569312022426,0.2659955549890254,250.30499954223632,237.67999969482423,252.28894277365248,250.30499954223632,270.46516924459434,230.14482983987827,8.210435663885477,6.782969502884344,1.4274661610011323,0.0781901059212519,0.1719154025887936,27.429998,19.38,4.485714342857144,4.845733842857143,1.7814882,28.229998857142856,28.937142,866.64998,0.2999980000000022,0.8088056008709571,31.400000400000007,31.9000004,62.3000005,-4.9,4.161501594376737,0.0,4.845733842857143,154.68603330000002,0.0,28.904999,2.071428685714288,5.316703492857142,0.0,0.0,0.0,0.0,1.628600001335144,1.6759999990463257,1.610700011253357,1.6154999732971191,0.0,41.52803617846259,0.3029971814834232,1.6241999864578247,1.6690000295639038,-0.0268497343073122,0.3345845159835044,220.223,0.4763230053974165,1.631846857448771,0.0,0.0,0.0,0.0,2.0,7.0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,15.949999809265137,-0.0204785854790809,17.352500200271606,1.0,438.8505578859331,-3.1612964361286364,267.3500061035156,258.6499938964844,18.88,0.0,28.561815492016706,9.00041812736812,434.68215647298297,394.23548377376807,10.111668174803716,415.097698879166,77.76387404628574,0.2270143156191152,0.2470447168471173,0.2741780279025806,0.8279813998077289,0.0277930718299436,0.0294330546846665,0.0245519575490222,1.132009961093747,0.1030118349694235,-0.6387444513933993,0.038129527800148,0.0568667494757235,0.6705064285652764
2011-02-22 00:00:00+00:00,273.6000061035156,277.0,269.8999938964844,272.25,446,0.0071527575273414,79.44037791271835,0.2562538805279961,252.11999969482423,239.0669998168945,254.3185678526878,252.11999969482423,273.8271267680725,230.412872621576,8.898948129054332,7.206165228118342,1.69278290093599,0.0578001645459711,0.1381032156819732,29.48,20.08,2.457142857142858,4.989419514285714,1.8681102,28.315713142857145,28.70499892857143,866.449979,0.3000019999999992,0.979249253255214,17.200000000000006,43.1000004,66.5000007,-4.5,2.7909718396149934,0.0,4.989419514285714,153.1210583,0.0,28.279999,7.214285714285717,4.777578114285714,0.0,0.0,0.0,0.0,1.628600001335144,1.6759999990463257,1.610700011253357,1.6154999732971191,0.0,41.52803617846259,0.3029971814834232,1.6241999864578247,1.6690000295639038,-0.0268497343073122,0.3345845159835044,220.223,0.4763230053974165,1.631846857448771,0.0,0.0,0.0,0.0,2.0,7.0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,15.949999809265137,-0.0204785854790809,17.352500200271606,1.0,442.0008025543211,-3.1612964361286364,271.6499938964844,267.3500061035156,18.88,0.0,28.54363378285434,8.885183778136998,441.4494701961488,392.3833692144096,12.26652524543479,418.6847793691867,76.28028063612976,0.2216071582812238,0.2382117848846203,0.2527655755633383,0.8767299463941198,0.0259503141269279,0.0286691160495974,0.0248802347293767,1.04300879710752,0.0374638801155521,-0.5391213909513479,0.0,0.0449028663139552,0.0
2011-02-23 00:00:00+00:00,268.75,274.75,268.0,274.3500061035156,366,-0.0178856286146937,70.41155579755358,0.2439710761480099,253.99499969482423,240.3559997558594,255.6929899619561,253.99499969482423,274.5600928092072,233.4299065804413,8.95007338414564,7.554946859323803,1.395126524821836,0.0414648816632217,0.1325326445165808,29.23,20.33,3.62857142857143,4.976152871428572,1.7260597,28.429999142857145,28.665713285714283,867.5999790000001,-0.25,1.0396317457001572,25.40000000000001,52.20000039999999,75.00000069999999,6.199999999999999,3.6247824236838975,0.0,4.976152871428572,153.0297493,0.0,28.279999,7.214285714285717,4.777578114285714,0.0,0.0,0.0,0.0,1.628600001335144,1.6759999990463257,1.610700011253357,1.6154999732971191,0.0,41.52803617846259,0.3029971814834232,1.6241999864578247,1.6690000295639038,-0.0268497343073122,0.3345845159835044,220.223,0.4763230053974165,1.631846857448771,0.0,0.0,0.0,0.0,2.0,7.0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,15.949999809265137,-0.0204785854790809,17.352500200271606,1.0,434.1656178236008,-3.1612964361286364,273.6000061035156,271.6499938964844,24.2549995,0.0,28.52662508718632,8.77738390304982,444.41858846398935,392.9766665783429,12.860480471411629,420.74889116310857,67.39913169526825,0.296495036184968,0.260405938707282,0.2403560142842438,1.233566069616522,0.0251162790697674,0.0275307773475144,0.0244063189531353,1.0290887711132355,0.0328245233269064,-0.3838563398061067,0.0,0.0449028663139552,0.0
2011-02-24 00:00:00+00:00,264.20001220703125,269.0,262.0,269.0,265,-0.0170751411498967,63.233780903357726,0.2478028732174226,255.3300003051758,241.4529998779297,256.5031825567254,255.3300003051758,274.8251940079413,235.83480660241025,8.52517165604604,7.748991818668252,0.7761798373777893,0.0214576394413836,0.1424865392736487,29.029999,20.13,3.22857142857143,4.942608328571429,1.62764,28.70142757142857,28.60857035714286,869.049978,-0.2000010000000003,0.879326760869751,22.60000000000001,54.3000004,76.9000007,-7.0,3.615574774829176,0.0,4.942608328571429,152.92678700000002,0.0,28.279999,7.214285714285717,4.777578114285714,0.0,0.0,0.0,0.0,1.628600001335144,1.6759999990463257,1.610700011253357,1.6154999732971191,0.0,41.52803617846259,0.3029971814834232,1.6241999864578247,1.6690000295639038,-0.0268497343073122,0.3345845159835044,220.223,0.4763230053974165,1.631846857448771,0.0,0.0,0.0,0.0,2.0,7.0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,15.949999809265137,-0.0204785854790809,17.352500200271606,1.0,426.8151126655576,-3.1612964361286364,268.75,273.6000061035156,24.2549995,0.0,28.510713726722685,8.676538858613428,445.4731570822077,394.21264072020784,12.815129090499967,421.55772069676846,60.3498270621256,0.3479320741605116,0.2698258150068042,0.2439653273921048,1.4261537228188688,0.0264950782610664,0.0278036958387887,0.0239310722237133,1.107140831049104,0.0255782864478269,-0.5227899515163322,0.0,0.0449028663139552,0.0
2011-02-25 00:00:00+00:00,267.70001220703125,267.70001220703125,264.79998779296875,265.3500061035156,290,0.0131605578339983,68.40000354003797,0.2475601059311122,256.86750106811525,242.46300018310544,257.5695472853263,256.86750106811525,275.06647005160744,238.66853208462308,8.374320767520913,7.874057608438784,0.5002631590821291,0.0013091681149246,0.1271579461348684,28.279999,20.83,3.771428600000001,4.883286285714286,1.3926315,28.822856285714288,28.52642757142857,869.699977,-0.75,0.7184645284020428,26.400000200000008,57.8000006,80.7000009,1.7000002,3.323509333162636,0.0,4.883286285714286,152.0476593,0.0,28.279999,7.214285714285717,4.777578114285714,0.0,0.0,0.0,0.0,1.628600001335144,1.6759999990463257,1.610700011253357,1.6154999732971191,0.0,41.52803617846259,0.3029971814834232,1.6241999864578247,1.6690000295639038,-0.0268497343073122,0.3345845159835044,220.223,0.4763230053974165,1.631846857448771,0.0,0.0,0.0,0.0,2.0,7.0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,15.949999809265137,-0.0204785854790809,17.352500200271606,1.0,432.4693625720975,-3.1612964361286364,264.20001220703125,268.75,24.2549995,0.0,28.4958289056438,8.582199946076157,447.023964081451,396.2387436068669,12.696305118646016,423.0126062801457,65.6954408391062,0.2620571289714895,0.273481234337466,0.2438176735772748,1.0748077216000371,0.0108331127449471,0.0232375712065305,0.0230378253204801,0.4702313648069505,0.0291683010973022,-0.4354055011547764,0.0,0.0449028663139552,0.0
2011-02-28 00:00:00+00:00,271.70001220703125,274.79998779296875,267.54998779296875,268.25,104,0.0148315652346714,70.49486900241462,0.2284234857901147,258.2025016784668,243.57000030517577,258.91530584929853,258.2025016784668,276.6514811954544,239.7535221614792,8.479787213570745,7.9952035294651775,0.4845836841055675,0.0001841277808602,0.1466554788197767,26.529999,20.38,6.642857142857144,4.331279228571428,1.0595343,28.437142142857144,28.254999,864.599975,-1.649999000000001,0.9837976442146134,46.50000000000001,71.0,103.4000005,-7.4000005,4.643582300644334,0.0,4.331279228571428,147.0927666,0.0,28.254999,11.057143000000002,4.772358507142857,0.0,0.0,0.0,0.0,1.618399977684021,1.672700047492981,1.6139999628067017,1.659999966621399,0.0,56.0497416310941,0.2997204651218389,1.6145000457763672,1.6722999811172483,-0.0289963212874872,0.3220080686968011,220.223,0.4763230053974165,1.631846857448771,0.0,0.0,0.0,0.0,2.0,9.0,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686,18.350000381469727,0.1105206446656415,16.752500295639038,1.0,451.0220111947056,-3.3759551341461367,267.70001220703125,264.20001220703125,24.2549995,0.0,28.480291492376463,8.7418736914906,452.9202970034365,396.8249913387191,14.023826416179348,426.747193602087,73.50493712338911,0.3929162241184353,0.310789595725475,0.258130387754364,1.5221617738036923,0.0266838412744553,0.0230157250954328,0.0222291602413457,1.2003975400226123,0.0112584573748186,-0.4958441244637601,0.1929098198743448,0.1067918174305956,1.806409952107221
